Time,Channel A,Channel B
(ms),(mV),(V)

-60.00291110,-5.40379600,-1.73925700
-60.00191110,-5.40379600,-1.73925700
-60.00091110,-5.40379600,-1.73635700
-59.99991110,-5.40349100,-1.73925700
-59.99891110,-5.40349100,-1.73635700
-59.99791110,-5.40349100,-1.73635700
-59.99691110,-5.40318600,-1.73925700
-59.99591110,-5.40318600,-1.73925700
-59.99491110,-5.40318600,-1.74215600
-59.99391110,-5.40318600,-1.73925700
-59.99291110,-5.40288100,-1.73635700
-59.99191110,-5.40288100,-1.73635700
-59.99091110,-5.40288100,-1.73925700
-59.98991110,-5.40288100,-1.73635700
-59.98891110,-5.40257500,-1.73635700
-59.98791110,-5.40257500,-1.72765800
-59.98691110,-5.40257500,-1.73925700
-59.98591110,-5.40257500,-1.73925700
-59.98491110,-5.40227000,-1.73635700
-59.98391110,-5.40227000,-1.73635700
-59.98291110,-5.40227000,-1.73925700
-59.98191110,-5.40227000,-1.73925700
-59.98091110,-5.40196500,-1.73635700
-59.97991110,-5.40196500,-1.73925700
-59.97891110,-5.40196500,-1.73635700
-59.97791110,-5.40196500,-1.74215600
-59.97691110,-5.40166000,-1.73635700
-59.97591110,-5.40166000,-1.73635700
-59.97491110,-5.40166000,-1.73635700
-59.97391110,-5.40166000,-1.73345700
-59.97291110,-5.40135500,-1.73635700
-59.97191110,-5.40135500,-1.73635700
-59.97091110,-5.40135500,-1.73925700
-59.96991110,-5.40105000,-1.73635700
-59.96891110,-5.40105000,-1.73635700
-59.96791110,-5.40105000,-1.73925700
-59.96691110,-5.40105000,-1.73925700
-59.96591110,-5.40074400,-1.73055800
-59.96491110,-5.40074400,-1.73635700
-59.96391110,-5.40074400,-1.73635700
-59.96291110,-5.40074400,-1.73635700
-59.96191110,-5.40043900,-1.73345700
-59.96091110,-5.40043900,-1.73635700
-59.95991110,-5.40043900,-1.73635700
-59.95891110,-5.40043900,-1.73635700
-59.95791110,-5.40013400,-1.73635700
-59.95691110,-5.40013400,-1.73635700
-59.95591110,-5.40013400,-1.73635700
-59.95491110,-5.40013400,-1.73635700
-59.95391110,-5.39982900,-1.73635700
-59.95291110,-5.39982900,-1.73635700
-59.95191110,-5.39982900,-1.73635700
-59.95091110,-5.39982900,-1.73635700
-59.94991110,-5.39952300,-1.73635700
-59.94891110,-5.39952300,-1.73635700
-59.94791110,-5.39952300,-1.73635700
-59.94691110,-5.39952300,-1.73925700
-59.94591110,-5.39921900,-1.73635700
-59.94491110,-5.39921900,-1.73635700
-59.94391110,-5.39921900,-1.73925700
-59.94291110,-5.39891300,-1.73345700
-59.94191110,-5.39891300,-1.73345700
-59.94091110,-5.39891300,-1.73635700
-59.93991110,-5.39891300,-1.73635700
-59.93891110,-5.39860800,-1.73635700
-59.93791110,-5.39860800,-1.73635700
-59.93691110,-5.39860800,-1.73635700
-59.93591110,-5.39860800,-1.73635700
-59.93491110,-5.39830300,-1.73635700
-59.93391110,-5.39830300,-1.73635700
-59.93291110,-5.39830300,-1.73635700
-59.93191110,-5.39830300,-1.73635700
-59.93091110,-5.39799700,-1.73635700
-59.92991110,-5.39799700,-1.73635700
-59.92891110,-5.39799700,-1.73925700
-59.92791110,-5.39799700,-1.73635700
-59.92691110,-5.39769200,-1.73635700
-59.92591110,-5.39769200,-1.73635700
-59.92491110,-5.39769200,-1.73345700
-59.92391110,-5.39769200,-1.73345700
-59.92291110,-5.39738700,-1.73345700
-59.92191110,-5.39738700,-1.73345700
-59.92091110,-5.39738700,-1.73055800
-59.91991110,-5.39738700,-1.73345700
-59.91891110,-5.39708200,-1.73635700
-59.91791110,-5.39708200,-1.73635700
-59.91691110,-5.39708200,-1.73345700
-59.91591110,-5.39708200,-1.73635700
-59.91491110,-5.39677700,-1.73635700
-59.91391110,-5.39677700,-1.73345700
-59.91291110,-5.39677700,-1.73635700
-59.91191110,-5.39677700,-1.73635700
-59.91091110,-5.39647200,-1.73635700
-59.90991110,-5.39647200,-1.73345700
-59.90891110,-5.39647200,-1.73635700
-59.90791110,-5.39616600,-1.73635700
-59.90691110,-5.39616600,-1.73635700
-59.90591110,-5.39616600,-1.73635700
-59.90491110,-5.39616600,-1.73635700
-59.90391110,-5.39586100,-1.73345700
-59.90291110,-5.39586100,-1.73345700
-59.90191110,-5.39586100,-1.73635700
-59.90091110,-5.39586100,-1.73345700
-59.89991110,-5.39555500,-1.73345700
-59.89891110,-5.39555500,-1.73345700
-59.89791110,-5.39555500,-1.73345700
-59.89691110,-5.39555500,-1.73345700
-59.89591110,-5.39525000,-1.73635700
-59.89491110,-5.39525000,-1.73345700
-59.89391110,-5.39525000,-1.73345700
-59.89291110,-5.39525000,-1.73635700
-59.89191110,-5.39494500,-1.73345700
-59.89091110,-5.39494500,-1.73345700
-59.88991110,-5.39494500,-1.73635700
-59.88891110,-5.39494500,-1.73635700
-59.88791110,-5.39464000,-1.73635700
-59.88691110,-5.39464000,-1.73345700
-59.88591110,-5.39464000,-1.73345700
-59.88491110,-5.39464000,-1.73635700
-59.88391110,-5.39433500,-1.73345700
-59.88291110,-5.39433500,-1.73345700
-59.88191110,-5.39433500,-1.73345700
-59.88091110,-5.39433500,-1.73345700
-59.87991110,-5.39403000,-1.73345700
-59.87891110,-5.39403000,-1.73345700
-59.87791110,-5.39403000,-1.73345700
-59.87691110,-5.39403000,-1.73345700
-59.87591110,-5.39372400,-1.72765800
-59.87491110,-5.39372400,-1.72765800
-59.87391110,-5.39372400,-1.73345700
-59.87291110,-5.39372400,-1.73345700
-59.87191110,-5.39341900,-1.73055800
-59.87091110,-5.39341900,-1.73345700
-59.86991110,-5.39341900,-1.73345700
-59.86891110,-5.39341900,-1.73345700
-59.86791110,-5.39311400,-1.73345700
-59.86691110,-5.39311400,-1.73055800
-59.86591110,-5.39311400,-1.73345700
-59.86491110,-5.39311400,-1.73635700
-59.86391110,-5.39280800,-1.73635700
-59.86291110,-5.39280800,-1.73055800
-59.86191110,-5.39280800,-1.73345700
-59.86091110,-5.39250400,-1.73345700
-59.85991110,-5.39250400,-1.73345700
-59.85891110,-5.39250400,-1.73345700
-59.85791110,-5.39250400,-1.73345700
-59.85691110,-5.39219900,-1.73345700
-59.85591110,-5.39219900,-1.73345700
-59.85491110,-5.39219900,-1.73635700
-59.85391110,-5.39219900,-1.73345700
