Time,Channel A,Channel B
-59.85258913,-1.05512100,-1.73345700
-59.85158913,-1.05512100,-1.73055800
-59.85058913,-1.05542700,-1.73345700
-59.84958913,-1.05573200,-1.73055800
-59.84858913,-1.05573200,-1.73055800
-59.84758913,-1.05603700,-1.73345700
-59.84658913,-1.05603700,-1.73345700
-59.84558913,-1.05634200,-1.73055800
-59.84458913,-1.05664700,-1.72765800
-59.84358913,-1.05664700,-1.73345700
-59.84258913,-1.05695300,-1.73345700
-59.84158913,-1.05725800,-1.73055800
-59.84058913,-1.05725800,-1.73055800
-59.83958913,-1.05756300,-1.73345700
-59.83858913,-1.05756300,-1.73055800
-59.83758913,-1.05786800,-1.73055800
-59.83658913,-1.05817400,-1.73055800
-59.83558913,-1.05817400,-1.73055800
-59.83458913,-1.05847900,-1.73055800
-59.83358913,-1.05847900,-1.73345700
-59.83258913,-1.05878400,-1.73345700
-59.83158913,-1.05908900,-1.73055800
-59.83058913,-1.05908900,-1.73055800
-59.82958913,-1.05939400,-1.73055800
-59.82858913,-1.05970000,-1.72765800
-59.82758913,-1.05970000,-1.73635700
-59.82658913,-1.06000500,-1.73055800
-59.82558913,-1.06000500,-1.72765800
-59.82458913,-1.06031000,-1.73055800
-59.82358913,-1.06061500,-1.73055800
-59.82258913,-1.06061500,-1.73345700
-59.82158913,-1.06092000,-1.73055800
-59.82058913,-1.06122600,-1.73345700
-59.81958913,-1.06122600,-1.73345700
-59.81858913,-1.06153100,-1.73345700
-59.81758913,-1.06153100,-1.73345700
-59.81658913,-1.06183600,-1.73345700
-59.81558913,-1.06214100,-1.73055800
-59.81458913,-1.06214100,-1.73345700
-59.81358913,-1.06244700,-1.73055800
-59.81258913,-1.06244700,-1.73055800
-59.81158913,-1.06275200,-1.73055800
-59.81058913,-1.06305700,-1.73055800
-59.80958913,-1.06305700,-1.73345700
-59.80858913,-1.06336200,-1.73055800
-59.80758913,-1.06366700,-1.73055800
-59.80658913,-1.06366700,-1.73635700
-59.80558913,-1.06397200,-1.74215600
-59.80458913,-1.06397200,-1.72491100
-59.80358913,-1.06427800,-1.73055800
-59.80258913,-1.06458300,-1.73055800
-59.80158913,-1.06458300,-1.73055800
-59.80058913,-1.06488800,-1.73055800
-59.79958913,-1.06519300,-1.73345700
-59.79858913,-1.06519300,-1.73055800
-59.79758913,-1.06549900,-1.73055800
-59.79658913,-1.06549900,-1.72765800
-59.79558913,-1.06580400,-1.73055800
-59.79458913,-1.06610900,-1.73345700
-59.79358913,-1.06610900,-1.73055800
-59.79258913,-1.06641400,-1.73055800
-59.79158913,-1.06671900,-1.73055800
-59.79058913,-1.06671900,-1.73055800
-59.78958913,-1.06702500,-1.72765800
-59.78858913,-1.06702500,-1.73055800
-59.78758913,-1.06733000,-1.73055800
-59.78658913,-1.06763500,-1.73055800
-59.78558913,-1.06763500,-1.72765800
-59.78458913,-1.06794000,-1.73055800
-59.78358913,-1.06824600,-1.73055800
-59.78258913,-1.06824600,-1.72491100
-59.78158913,-1.06855100,-1.72765800
-59.78058913,-1.06855100,-1.73055800
-59.77958913,-1.06885600,-1.73055800
-59.77858913,-1.06916100,-1.73055800
-59.77758913,-1.06916100,-1.73055800
-59.77658913,-1.06946600,-1.73055800
-59.77558913,-1.06977200,-1.72765800
-59.77458913,-1.06977200,-1.72765800
-59.77358913,-1.07007700,-1.72765800
-59.77258913,-1.07007700,-1.73055800
-59.77158913,-1.07038200,-1.73055800
-59.77058913,-1.07068700,-1.73055800
-59.76958913,-1.07068700,-1.73055800
-59.76858913,-1.07099200,-1.73055800
-59.76758913,-1.07129800,-1.73055800
-59.76658913,-1.07129800,-1.73055800
-59.76558913,-1.07160300,-1.72765800
-59.76458913,-1.07160300,-1.72765800
-59.76358913,-1.07190800,-1.72765800
-59.76258913,-1.07221300,-1.73055800
-59.76158913,-1.07221300,-1.72765800
-59.76058913,-1.07251900,-1.73925700
-59.75958913,-1.07282400,-1.73345700
-59.75858913,-1.07282400,-1.73055800
-59.75758913,-1.07312900,-1.72765800
-59.75658913,-1.07312900,-1.73055800
-59.75558913,-1.07343400,-1.73055800
-59.75458913,-1.07373900,-1.72765800
-59.75358913,-1.07373900,-1.73055800
-59.75258913,-1.07404500,-1.72765800
-59.75158913,-1.07435000,-1.72765800
-59.75058913,-1.07435000,-1.72765800
-59.74958913,-1.07465500,-1.72765800
-59.74858913,-1.07465500,-1.73055800
-59.74758913,-1.07496000,-1.73055800
-59.74658913,-1.07526600,-1.72765800
-59.74558913,-1.07526600,-1.72765800
-59.74458913,-1.07557100,-1.72765800
-59.74358913,-1.07587600,-1.73055800
-59.74258913,-1.07587600,-1.72765800
-59.74158913,-1.07618100,-1.73055800
-59.74058913,-1.07618100,-1.73055800
-59.73958913,-1.07648600,-1.73055800
-59.73858913,-1.07679200,-1.72201200
-59.73758913,-1.07679200,-1.72491100
-59.73658913,-1.07709700,-1.72765800
-59.73558913,-1.07740200,-1.73055800
-59.73458913,-1.07740200,-1.73055800
-59.73358913,-1.07770700,-1.72765800
-59.73258913,-1.07770700,-1.72765800
-59.73158913,-1.07801200,-1.73055800
-59.73058913,-1.07831800,-1.72765800
-59.72958913,-1.07831800,-1.73055800
-59.72858913,-1.07862300,-1.73055800
-59.72758913,-1.07892800,-1.73055800
-59.72658913,-1.07892800,-1.72765800
-59.72558913,-1.07923300,-1.72765800
-59.72458913,-1.07923300,-1.72491100
-59.72358913,-1.07953800,-1.72765800
-59.72258913,-1.07984400,-1.72765800
-59.72158913,-1.07984400,-1.73055800
-59.72058913,-1.08014900,-1.72765800
-59.71958913,-1.08045400,-1.72765800
-59.71858913,-1.08045400,-1.73055800
-59.71758913,-1.08075900,-1.72765800
-59.71658913,-1.08075900,-1.72765800
-59.71558913,-1.08106400,-1.72201200
-59.71458913,-1.08137000,-1.72491100
-59.71358913,-1.08137000,-1.72765800
-59.71258913,-1.08167500,-1.73055800
-59.71158913,-1.08198000,-1.72765800
-59.71058913,-1.08198000,-1.72765800
-59.70958913,-1.08228500,-1.72491100
-59.70858913,-1.08228500,-1.72765800
-59.70758913,-1.08259100,-1.72765800
-59.70658913,-1.08289600,-1.72765800
-59.70558913,-1.08289600,-1.72765800
-59.70458913,-1.08320100,-1.73055800
-59.70358913,-1.08350600,-1.73055800
-59.70258913,-1.08350600,-1.72765800
-59.70158913,-1.08381100,-1.73055800
-59.70058913,-1.08381100,-1.72765800
-59.69958913,-1.08411700,-1.72765800
-59.69858913,-1.08442200,-1.72765800
-59.69758913,-1.08442200,-1.72765800
-59.69658913,-1.08472700,-1.73055800
-59.69558913,-1.08503200,-1.72765800
-59.69458913,-1.08503200,-1.72491100
-59.69358913,-1.08533800,-1.72491100
-59.69258913,-1.08564300,-1.72765800
-59.69158913,-1.08564300,-1.72491100
-59.69058913,-1.08594800,-1.72765800
-59.68958913,-1.08594800,-1.72765800
-59.68858913,-1.08625300,-1.72765800
-59.68758913,-1.08655800,-1.72491100
-59.68658913,-1.08655800,-1.72765800
-59.68558913,-1.08686400,-1.72491100
-59.68458913,-1.08716900,-1.72765800
-59.68358913,-1.08716900,-1.72765800
-59.68258913,-1.08747400,-1.72765800
-59.68158913,-1.08747400,-1.73055800
-59.68058913,-1.08777900,-1.72765800
-59.67958913,-1.08808400,-1.72765800
-59.67858913,-1.08808400,-1.72765800
-59.67758913,-1.08839000,-1.72765800
-59.67658913,-1.08869500,-1.73055800
-59.67558913,-1.08869500,-1.72765800
-59.67458913,-1.08900000,-1.72765800
-59.67358913,-1.08900000,-1.72765800
-59.67258913,-1.08930500,-1.72765800
-59.67158913,-1.08961000,-1.72765800
-59.67058913,-1.08961000,-1.72491100
-59.66958913,-1.08991600,-1.73055800
-59.66858913,-1.09022100,-1.72765800
-59.66758913,-1.09022100,-1.72491100
-59.66658913,-1.09052600,-1.72765800
-59.66558913,-1.09083100,-1.72765800
-59.66458913,-1.09083100,-1.72765800
-59.66358913,-1.09113700,-1.72765800
-59.66258913,-1.09113700,-1.72491100
-59.66158913,-1.09144200,-1.72491100
-59.66058913,-1.09174700,-1.72491100
-59.65958913,-1.09174700,-1.72491100
-59.65858913,-1.09205200,-1.72765800
-59.65758913,-1.09235700,-1.72765800
-59.65658913,-1.09235700,-1.72491100
-59.65558913,-1.09266300,-1.72491100
-59.65458913,-1.09266300,-1.72765800
-59.65358913,-1.09296800,-1.72765800
-59.65258913,-1.09327300,-1.72491100
-59.65158913,-1.09327300,-1.72491100
-59.65058913,-1.09357800,-1.72201200
-59.64958913,-1.09388400,-1.72491100
-59.64858913,-1.09388400,-1.72765800
-59.64758913,-1.09418900,-1.73345700
-59.64658913,-1.09449400,-1.72201200
-59.64558913,-1.09449400,-1.72491100
-59.64458913,-1.09479900,-1.72491100
-59.64358913,-1.09479900,-1.72491100
-59.64258913,-1.09510400,-1.72491100
-59.64158913,-1.09541000,-1.72765800
-59.64058913,-1.09541000,-1.72491100
-59.63958913,-1.09571500,-1.72201200
-59.63858913,-1.09602000,-1.72491100
-59.63758913,-1.09602000,-1.72765800
-59.63658913,-1.09632500,-1.72491100
-59.63558913,-1.09663000,-1.72491100
-59.63458913,-1.09663000,-1.72491100
-59.63358913,-1.09693600,-1.72765800
-59.63258913,-1.09693600,-1.72765800
-59.63158913,-1.09724100,-1.72491100
-59.63058913,-1.09754600,-1.72201200
-59.62958913,-1.09754600,-1.72491100
-59.62858913,-1.09785100,-1.72765800
-59.62758913,-1.09815600,-1.72491100
-59.62658913,-1.09815600,-1.72201200
-59.62558913,-1.09846200,-1.73055800
-59.62458913,-1.09846200,-1.71911200
-59.62358913,-1.09876700,-1.72491100
-59.62258913,-1.09907200,-1.72201200
-59.62158913,-1.09907200,-1.72491100
-59.62058913,-1.09937700,-1.72491100
-59.61958913,-1.09968200,-1.72491100
-59.61858913,-1.09968200,-1.72491100
-59.61758913,-1.09998800,-1.72491100
-59.61658913,-1.10029300,-1.72765800
-59.61558913,-1.10029300,-1.72765800
-59.61458913,-1.10059800,-1.72491100
-59.61358913,-1.10059800,-1.72491100
-59.61258913,-1.10090300,-1.72491100
-59.61158913,-1.10120900,-1.72491100
-59.61058913,-1.10120900,-1.72491100
-59.60958913,-1.10151400,-1.72201200
-59.60858913,-1.10181900,-1.72201200
-59.60758913,-1.10181900,-1.72491100
-59.60658913,-1.10212400,-1.72491100
-59.60558913,-1.10212400,-1.72201200
-59.60458913,-1.10242900,-1.72491100
-59.60358913,-1.10273500,-1.72491100
-59.60258913,-1.10273500,-1.72491100
-59.60158913,-1.10304000,-1.72765800
-59.60058913,-1.10334500,-1.72765800
-59.59958913,-1.10334500,-1.72491100
-59.59858913,-1.10365000,-1.72201200
-59.59758913,-1.10395600,-1.71911200
-59.59658913,-1.10395600,-1.72201200
-59.59558913,-1.10426100,-1.72491100
-59.59458913,-1.10426100,-1.72491100
-59.59358913,-1.10456600,-1.72201200
-59.59258913,-1.10487100,-1.72201200
-59.59158913,-1.10487100,-1.72201200
-59.59058913,-1.10517600,-1.72765800
-59.58958913,-1.10548200,-1.72765800
-59.58858913,-1.10548200,-1.72201200
-59.58758913,-1.10578700,-1.72201200
-59.58658913,-1.10578700,-1.72491100
-59.58558913,-1.10609200,-1.72491100
-59.58458913,-1.10639700,-1.72491100
-59.58358913,-1.10639700,-1.72491100
-59.58258913,-1.10670200,-1.72491100
-59.58158913,-1.10700800,-1.72491100
-59.58058913,-1.10700800,-1.71621300
-59.57958913,-1.10731300,-1.71911200
-59.57858913,-1.10761800,-1.72491100
-59.57758913,-1.10761800,-1.72491100
-59.57658913,-1.10792300,-1.72491100
-59.57558913,-1.10792300,-1.72201200
-59.57458913,-1.10822900,-1.72201200
-59.57358913,-1.10853400,-1.72491100
-59.57258913,-1.10853400,-1.72491100
-59.57158913,-1.10883900,-1.72491100
-59.57058913,-1.10914400,-1.72491100
-59.56958913,-1.10914400,-1.72491100
-59.56858913,-1.10944900,-1.72491100
-59.56758913,-1.10975400,-1.72491100
-59.56658913,-1.10975400,-1.72201200
-59.56558913,-1.11006000,-1.72201200
-59.56458913,-1.11006000,-1.72201200
-59.56358913,-1.11036500,-1.72491100
-59.56258913,-1.11067000,-1.72201200
-59.56158913,-1.11067000,-1.72201200
-59.56058913,-1.11097500,-1.72491100
-59.55958913,-1.11128100,-1.72491100
-59.55858913,-1.11128100,-1.72201200
-59.55758913,-1.11158600,-1.71331300
-59.55658913,-1.11189100,-1.72201200
-59.55558913,-1.11189100,-1.72491100
-59.55458913,-1.11219600,-1.72491100
-59.55358913,-1.11219600,-1.72201200
-59.55258913,-1.11250100,-1.71911200
-59.55158913,-1.11280700,-1.72201200
-59.55058913,-1.11280700,-1.72491100
-59.54958913,-1.11311200,-1.72201200
-59.54858913,-1.11341700,-1.71911200
-59.54758913,-1.11341700,-1.72491100
-59.54658913,-1.11372200,-1.72201200
-59.54558913,-1.11372200,-1.71911200
-59.54458913,-1.11402800,-1.72491100
-59.54358913,-1.11433300,-1.72491100
-59.54258913,-1.11433300,-1.72201200
-59.54158913,-1.11463800,-1.72201200
-59.54058913,-1.11494300,-1.72201200
-59.53958913,-1.11494300,-1.72201200
-59.53858913,-1.11524800,-1.72201200
-59.53758913,-1.11555400,-1.71911200
-59.53658913,-1.11555400,-1.72201200
-59.53558913,-1.11585900,-1.71331300
-59.53458913,-1.11585900,-1.72201200
-59.53358913,-1.11616400,-1.71911200
-59.53258913,-1.11646900,-1.72201200
-59.53158913,-1.11646900,-1.72201200
-59.53058913,-1.11677400,-1.72201200
-59.52958913,-1.11708000,-1.72201200
-59.52858913,-1.11708000,-1.72201200
-59.52758913,-1.11738500,-1.71911200
-59.52658913,-1.11769000,-1.72201200
-59.52558913,-1.11769000,-1.72201200
-59.52458913,-1.11799500,-1.72201200
-59.52358913,-1.11799500,-1.71911200
-59.52258913,-1.11830100,-1.72491100
-59.52158913,-1.11860600,-1.72201200
-59.52058913,-1.11860600,-1.72201200
-59.51958913,-1.11891100,-1.72201200
-59.51858913,-1.11921600,-1.71911200
-59.51758913,-1.11921600,-1.72201200
-59.51658913,-1.11952100,-1.72201200
-59.51558913,-1.11952100,-1.71911200
-59.51458913,-1.11982700,-1.72491100
-59.51358913,-1.12013200,-1.71911200
-59.51258913,-1.12013200,-1.72201200
-59.51158913,-1.12043700,-1.72201200
-59.51058913,-1.12074200,-1.72201200
-59.50958913,-1.12074200,-1.71911200
-59.50858913,-1.12104700,-1.71911200
-59.50758913,-1.12135300,-1.71911200
-59.50658913,-1.12135300,-1.71911200
-59.50558913,-1.12165800,-1.71911200
-59.50458913,-1.12165800,-1.72201200
-59.50358913,-1.12196300,-1.71911200
-59.50258913,-1.12226800,-1.71911200
-59.50158913,-1.12226800,-1.71911200
-59.50058913,-1.12257300,-1.71911200
-59.49958913,-1.12287900,-1.72201200
-59.49858913,-1.12287900,-1.72201200
-59.49758913,-1.12318400,-1.71911200
-59.49658913,-1.12348900,-1.71911200
-59.49558913,-1.12348900,-1.72201200
-59.49458913,-1.12379400,-1.71911200
-59.49358913,-1.12379400,-1.71621300
-59.49258913,-1.12409900,-1.71911200
-59.49158913,-1.12440500,-1.72201200
-59.49058913,-1.12440500,-1.71331300
-59.48958913,-1.12471000,-1.71911200
-59.48858913,-1.12501500,-1.71911200
-59.48758913,-1.12501500,-1.71911200
-59.48658913,-1.12532000,-1.71911200
-59.48558913,-1.12532000,-1.71621300
-59.48458913,-1.12562600,-1.71911200
-59.48358913,-1.12593100,-1.71911200
-59.48258913,-1.12593100,-1.72201200
-59.48158913,-1.12623600,-1.72201200
-59.48058913,-1.12654100,-1.71911200
-59.47958913,-1.12654100,-1.71911200
-59.47858913,-1.12684600,-1.71911200
-59.47758913,-1.12715200,-1.71621300
-59.47658913,-1.12715200,-1.72201200
-59.47558913,-1.12745700,-1.71911200
-59.47458913,-1.12745700,-1.71911200
-59.47358913,-1.12776200,-1.72201200
-59.47258913,-1.12806700,-1.71911200
-59.47158913,-1.12806700,-1.71911200
-59.47058913,-1.12837300,-1.71911200
-59.46958913,-1.12867800,-1.72201200
-59.46858913,-1.12867800,-1.71911200
-59.46758913,-1.12898300,-1.73345700
-59.46658913,-1.12928800,-1.71911200
-59.46558913,-1.12928800,-1.71911200
-59.46458913,-1.12959300,-1.71911200
-59.46358913,-1.12959300,-1.71911200
-59.46258913,-1.12989900,-1.71911200
-59.46158913,-1.13020400,-1.71911200
-59.46058913,-1.13020400,-1.72201200
-59.45958913,-1.13050900,-1.71911200
-59.45858913,-1.13081400,-1.71911200
-59.45758913,-1.13081400,-1.71911200
-59.45658913,-1.13111900,-1.71911200
-59.45558913,-1.13142500,-1.71911200
-59.45458913,-1.13142500,-1.71911200
-59.45358913,-1.13173000,-1.71911200
-59.45258913,-1.13173000,-1.71911200
-59.45158913,-1.13203500,-1.71911200
-59.45058913,-1.13234000,-1.72201200
-59.44958913,-1.13234000,-1.72201200
-59.44858913,-1.13264500,-1.71911200
-59.44758913,-1.13295100,-1.71911200
-59.44658913,-1.13295100,-1.71911200
-59.44558913,-1.13325600,-1.71621300
-59.44458913,-1.13356100,-1.70751400
-59.44358913,-1.13356100,-1.71911200
-59.44258913,-1.13386600,-1.71911200
-59.44158913,-1.13386600,-1.71621300
-59.44058913,-1.13417200,-1.71911200
-59.43958913,-1.13447700,-1.71911200
-59.43858913,-1.13447700,-1.71911200
-59.43758913,-1.13478200,-1.71911200
-59.43658913,-1.13508700,-1.71621300
-59.43558913,-1.13508700,-1.71621300
-59.43458913,-1.13539200,-1.71621300
-59.43358913,-1.13569800,-1.71911200
-59.43258913,-1.13569800,-1.71911200
-59.43158913,-1.13600300,-1.71621300
-59.43058913,-1.13600300,-1.71911200
-59.42958913,-1.13630800,-1.71911200
-59.42858913,-1.13661300,-1.71621300
-59.42758913,-1.13661300,-1.71621300
-59.42658913,-1.13691800,-1.71621300
-59.42558913,-1.13722400,-1.71621300
-59.42458913,-1.13722400,-1.71911200
-59.42358913,-1.13752900,-1.71621300
-59.42258913,-1.13752900,-1.71621300
-59.42158913,-1.13783400,-1.71911200
-59.42058913,-1.13813900,-1.72201200
-59.41958913,-1.13813900,-1.71911200
-59.41858913,-1.13844500,-1.71911200
-59.41758913,-1.13875000,-1.71911200
-59.41658913,-1.13875000,-1.71621300
-59.41558913,-1.13905500,-1.71911200
-59.41458913,-1.13936000,-1.71621300
-59.41358913,-1.13936000,-1.71911200
-59.41258913,-1.13966500,-1.71621300
-59.41158913,-1.13997100,-1.71911200
-59.41058913,-1.13997100,-1.71911200
-59.40958913,-1.14027600,-1.71621300
-59.40858913,-1.14027600,-1.71911200
-59.40758913,-1.14058100,-1.71621300
-59.40658913,-1.14088600,-1.71621300
-59.40558913,-1.14088600,-1.71621300
-59.40458913,-1.14119100,-1.72201200
-59.40358913,-1.14149700,-1.71911200
-59.40258913,-1.14149700,-1.71911200
-59.40158913,-1.14180200,-1.71621300
-59.40058913,-1.14210700,-1.71911200
-59.39958913,-1.14210700,-1.71621300
-59.39858913,-1.14241200,-1.71621300
-59.39758913,-1.14241200,-1.71621300
-59.39658913,-1.14271700,-1.71911200
-59.39558913,-1.14302300,-1.71621300
-59.39458913,-1.14302300,-1.71621300
-59.39358913,-1.14332800,-1.71621300
-59.39258913,-1.14363300,-1.71621300
-59.39158913,-1.14363300,-1.71911200
-59.39058913,-1.14393800,-1.71621300
-59.38958913,-1.14424400,-1.71621300
-59.38858913,-1.14424400,-1.71621300
-59.38758913,-1.14454900,-1.71621300
-59.38658913,-1.14454900,-1.71621300
-59.38558913,-1.14485400,-1.71331300
-59.38458913,-1.14515900,-1.71621300
-59.38358913,-1.14515900,-1.71621300
-59.38258913,-1.14546400,-1.71911200
-59.38158913,-1.14577000,-1.71621300
-59.38058913,-1.14577000,-1.71621300
-59.37958913,-1.14607500,-1.71911200
-59.37858913,-1.14607500,-1.71621300
-59.37758913,-1.14638000,-1.71621300
-59.37658913,-1.14668500,-1.71621300
-59.37558913,-1.14668500,-1.71621300
-59.37458913,-1.14699100,-1.71621300
-59.37358913,-1.14729600,-1.71331300
-59.37258913,-1.14729600,-1.71621300
-59.37158913,-1.14760100,-1.71621300
-59.37058913,-1.14790600,-1.71621300
-59.36958913,-1.14790600,-1.71621300
-59.36858913,-1.14821100,-1.71911200
-59.36758913,-1.14821100,-1.71621300
-59.36658913,-1.14851700,-1.71331300
-59.36558913,-1.14882200,-1.71621300
-59.36458913,-1.14882200,-1.71331300
-59.36358913,-1.14912700,-1.71911200
-59.36258913,-1.14943200,-1.71621300
-59.36158913,-1.14943200,-1.71331300
-59.36058913,-1.14973700,-1.71331300
-59.35958913,-1.15004300,-1.71621300
-59.35858913,-1.15004300,-1.71331300
-59.35758913,-1.15034800,-1.71621300
-59.35658913,-1.15034800,-1.71621300
-59.35558913,-1.15065300,-1.71331300
-59.35458913,-1.15095800,-1.71331300
-59.35358913,-1.15095800,-1.71621300
-59.35258913,-1.15126300,-1.71621300
-59.35158913,-1.15156900,-1.71621300
-59.35058913,-1.15156900,-1.71331300
-59.34958913,-1.15187400,-1.71331300
-59.34858913,-1.15217900,-1.71621300
-59.34758913,-1.15217900,-1.71621300
-59.34658913,-1.15248400,-1.71621300
-59.34558913,-1.15248400,-1.71621300
-59.34458913,-1.15279000,-1.71621300
-59.34358913,-1.15309500,-1.71621300
-59.34258913,-1.15309500,-1.71331300
-59.34158913,-1.15340000,-1.71331300
-59.34058913,-1.15370500,-1.71331300
-59.33958913,-1.15370500,-1.71331300
