Time,Channel A,Channel B
-59.85285335,-6.24862600,-1.72765800
-59.85185335,-6.24862600,-1.73055800
-59.85085335,-6.24862600,-1.72765800
-59.84985335,-6.24862600,-1.72765800
-59.84885335,-6.24832100,-1.72765800
-59.84785335,-6.24832100,-1.72765800
-59.84685335,-6.24832100,-1.72765800
-59.84585335,-6.24832100,-1.72765800
-59.84485335,-6.24832100,-1.72491100
-59.84385335,-6.24832100,-1.72491100
-59.84285335,-6.24801500,-1.72765800
-59.84185335,-6.24801500,-1.72491100
-59.84085335,-6.24801500,-1.72491100
-59.83985335,-6.24801500,-1.72765800
-59.83885335,-6.24801500,-1.72765800
-59.83785335,-6.24771100,-1.72491100
-59.83685335,-6.24771100,-1.72491100
-59.83585335,-6.24771100,-1.72765800
-59.83485335,-6.24771100,-1.72491100
-59.83385335,-6.24771100,-1.72765800
-59.83285335,-6.24740500,-1.72765800
-59.83185335,-6.24740500,-1.72491100
-59.83085335,-6.24740500,-1.72765800
-59.82985335,-6.24740500,-1.72491100
-59.82885335,-6.24740500,-1.71621300
-59.82785335,-6.24710000,-1.72765800
-59.82685335,-6.24710000,-1.72765800
-59.82585335,-6.24710000,-1.72765800
-59.82485335,-6.24710000,-1.72491100
-59.82385335,-6.24710000,-1.72765800
-59.82285335,-6.24679500,-1.72491100
-59.82185335,-6.24679500,-1.72491100
-59.82085335,-6.24679500,-1.72491100
-59.81985335,-6.24679500,-1.72491100
-59.81885335,-6.24679500,-1.72491100
-59.81785335,-6.24679500,-1.72491100
-59.81685335,-6.24649000,-1.72765800
-59.81585335,-6.24649000,-1.72491100
-59.81485335,-6.24649000,-1.72491100
-59.81385335,-6.24649000,-1.72765800
-59.81285335,-6.24649000,-1.72491100
-59.81185335,-6.24618400,-1.72491100
-59.81085335,-6.24618400,-1.72491100
-59.80985335,-6.24618400,-1.72491100
-59.80885335,-6.24618400,-1.72765800
-59.80785335,-6.24618400,-1.72491100
-59.80685335,-6.24587900,-1.72491100
-59.80585335,-6.24587900,-1.72765800
-59.80485335,-6.24587900,-1.72765800
-59.80385335,-6.24587900,-1.72491100
-59.80285335,-6.24587900,-1.72491100
-59.80185335,-6.24557400,-1.72491100
-59.80085335,-6.24557400,-1.72491100
-59.79985335,-6.24557400,-1.72491100
-59.79885335,-6.24557400,-1.72201200
-59.79785335,-6.24557400,-1.71911200
-59.79685335,-6.24526900,-1.72491100
-59.79585335,-6.24526900,-1.72491100
-59.79485335,-6.24526900,-1.72491100
-59.79385335,-6.24526900,-1.72491100
-59.79285335,-6.24526900,-1.72491100
-59.79185335,-6.24496400,-1.72491100
-59.79085335,-6.24496400,-1.72491100
-59.78985335,-6.24496400,-1.72765800
-59.78885335,-6.24496400,-1.72765800
-59.78785335,-6.24496400,-1.72491100
-59.78685335,-6.24496400,-1.72201200
-59.78585335,-6.24465800,-1.72491100
-59.78485335,-6.24465800,-1.72491100
-59.78385335,-6.24465800,-1.72765800
-59.78285335,-6.24465800,-1.72491100
-59.78185335,-6.24465800,-1.71911200
-59.78085335,-6.24435300,-1.72491100
-59.77985335,-6.24435300,-1.72491100
-59.77885335,-6.24435300,-1.72491100
-59.77785335,-6.24435300,-1.72491100
-59.77685335,-6.24435300,-1.72491100
-59.77585335,-6.24404800,-1.72491100
-59.77485335,-6.24404800,-1.72765800
-59.77385335,-6.24404800,-1.72491100
-59.77285335,-6.24404800,-1.72201200
-59.77185335,-6.24404800,-1.72491100
-59.77085335,-6.24374200,-1.72201200
-59.76985335,-6.24374200,-1.72201200
-59.76885335,-6.24374200,-1.72201200
-59.76785335,-6.24374200,-1.72491100
-59.76685335,-6.24374200,-1.72765800
-59.76585335,-6.24343800,-1.72491100
-59.76485335,-6.24343800,-1.72491100
-59.76385335,-6.24343800,-1.72491100
-59.76285335,-6.24343800,-1.72491100
-59.76185335,-6.24343800,-1.73635700
-59.76085335,-6.24313200,-1.73055800
-59.75985335,-6.24313200,-1.72491100
-59.75885335,-6.24313200,-1.72201200
-59.75785335,-6.24313200,-1.72491100
-59.75685335,-6.24313200,-1.72491100
-59.75585335,-6.24282700,-1.72201200
-59.75485335,-6.24282700,-1.72201200
-59.75385335,-6.24282700,-1.72201200
-59.75285335,-6.24282700,-1.72201200
-59.75185335,-6.24282700,-1.72201200
-59.75085335,-6.24252200,-1.72201200
-59.74985335,-6.24252200,-1.72201200
-59.74885335,-6.24252200,-1.72491100
-59.74785335,-6.24252200,-1.72201200
-59.74685335,-6.24252200,-1.72491100
-59.74585335,-6.24221700,-1.72491100
-59.74485335,-6.24221700,-1.72201200
-59.74385335,-6.24221700,-1.72201200
-59.74285335,-6.24221700,-1.71911200
-59.74185335,-6.24221700,-1.72201200
-59.74085335,-6.24221700,-1.72491100
-59.73985335,-6.24191100,-1.72491100
-59.73885335,-6.24191100,-1.72201200
-59.73785335,-6.24191100,-1.71621300
-59.73685335,-6.24191100,-1.72201200
-59.73585335,-6.24191100,-1.72201200
-59.73485335,-6.24160600,-1.72201200
-59.73385335,-6.24160600,-1.72201200
-59.73285335,-6.24160600,-1.72491100
-59.73185335,-6.24160600,-1.72201200
-59.73085335,-6.24160600,-1.72201200
-59.72985335,-6.24130100,-1.72201200
-59.72885335,-6.24130100,-1.72201200
-59.72785335,-6.24130100,-1.71911200
-59.72685335,-6.24130100,-1.72201200
-59.72585335,-6.24130100,-1.72201200
-59.72485335,-6.24099600,-1.71911200
-59.72385335,-6.24099600,-1.72201200
-59.72285335,-6.24099600,-1.72201200
-59.72185335,-6.24099600,-1.72491100
-59.72085335,-6.24099600,-1.71911200
-59.71985335,-6.24069100,-1.71911200
-59.71885335,-6.24069100,-1.72201200
-59.71785335,-6.24069100,-1.71911200
-59.71685335,-6.24069100,-1.72491100
-59.71585335,-6.24069100,-1.72201200
-59.71485335,-6.24038500,-1.72491100
-59.71385335,-6.24038500,-1.72201200
-59.71285335,-6.24038500,-1.72201200
-59.71185335,-6.24038500,-1.72491100
-59.71085335,-6.24038500,-1.72201200
-59.70985335,-6.24008000,-1.72201200
-59.70885335,-6.24008000,-1.72201200
-59.70785335,-6.24008000,-1.71911200
-59.70685335,-6.24008000,-1.72201200
-59.70585335,-6.24008000,-1.72491100
-59.70485335,-6.23977500,-1.71911200
-59.70385335,-6.23977500,-1.72491100
-59.70285335,-6.23977500,-1.72201200
-59.70185335,-6.23977500,-1.71911200
-59.70085335,-6.23977500,-1.71911200
-59.69985335,-6.23947000,-1.72201200
-59.69885335,-6.23947000,-1.71911200
-59.69785335,-6.23947000,-1.72201200
-59.69685335,-6.23947000,-1.72201200
-59.69585335,-6.23947000,-1.72201200
-59.69485335,-6.23916500,-1.71911200
-59.69385335,-6.23916500,-1.72201200
-59.69285335,-6.23916500,-1.72491100
-59.69185335,-6.23916500,-1.71621300
-59.69085335,-6.23916500,-1.71911200
-59.68985335,-6.23885900,-1.72201200
-59.68885335,-6.23885900,-1.72201200
-59.68785335,-6.23885900,-1.71911200
-59.68685335,-6.23885900,-1.71911200
-59.68585335,-6.23885900,-1.72201200
-59.68485335,-6.23855400,-1.71911200
-59.68385335,-6.23855400,-1.72201200
-59.68285335,-6.23855400,-1.72201200
-59.68185335,-6.23855400,-1.71911200
-59.68085335,-6.23855400,-1.72201200
-59.67985335,-6.23855400,-1.71911200
-59.67885335,-6.23824900,-1.71621300
-59.67785335,-6.23824900,-1.71911200
-59.67685335,-6.23824900,-1.72201200
-59.67585335,-6.23824900,-1.72201200
-59.67485335,-6.23824900,-1.71621300
-59.67385335,-6.23794400,-1.71911200
-59.67285335,-6.23794400,-1.71911200
-59.67185335,-6.23794400,-1.71911200
-59.67085335,-6.23794400,-1.71621300
-59.66985335,-6.23794400,-1.71621300
-59.66885335,-6.23763800,-1.71911200
-59.66785335,-6.23763800,-1.72201200
-59.66685335,-6.23763800,-1.71911200
-59.66585335,-6.23763800,-1.72201200
-59.66485335,-6.23763800,-1.71911200
-59.66385335,-6.23733300,-1.71911200
-59.66285335,-6.23733300,-1.71911200
-59.66185335,-6.23733300,-1.71911200
-59.66085335,-6.23733300,-1.71911200
-59.65985335,-6.23733300,-1.71911200
-59.65885335,-6.23702800,-1.72201200
-59.65785335,-6.23702800,-1.71911200
-59.65685335,-6.23702800,-1.71911200
-59.65585335,-6.23702800,-1.71911200
-59.65485335,-6.23702800,-1.71911200
-59.65385335,-6.23672300,-1.71911200
-59.65285335,-6.23672300,-1.71911200
-59.65185335,-6.23672300,-1.71911200
-59.65085335,-6.23672300,-1.71911200
-59.64985335,-6.23672300,-1.71911200
-59.64885335,-6.23641800,-1.71621300
-59.64785335,-6.23641800,-1.71911200
-59.64685335,-6.23641800,-1.72201200
-59.64585335,-6.23641800,-1.71911200
-59.64485335,-6.23641800,-1.71911200
-59.64385335,-6.23611200,-1.72201200
-59.64285335,-6.23611200,-1.71911200
-59.64185335,-6.23611200,-1.71911200
-59.64085335,-6.23611200,-1.71911200
-59.63985335,-6.23611200,-1.71911200
-59.63885335,-6.23580700,-1.71911200
-59.63785335,-6.23580700,-1.72201200
-59.63685335,-6.23580700,-1.71911200
-59.63585335,-6.23580700,-1.72201200
-59.63485335,-6.23580700,-1.71911200
-59.63385335,-6.23550200,-1.72201200
-59.63285335,-6.23550200,-1.71911200
-59.63185335,-6.23550200,-1.72201200
-59.63085335,-6.23550200,-1.71911200
-59.62985335,-6.23550200,-1.71911200
-59.62885335,-6.23519700,-1.71911200
-59.62785335,-6.23519700,-1.71621300
-59.62685335,-6.23519700,-1.71911200
-59.62585335,-6.23519700,-1.72491100
-59.62485335,-6.23519700,-1.72201200
-59.62385335,-6.23489100,-1.71621300
-59.62285335,-6.23489100,-1.71621300
-59.62185335,-6.23489100,-1.71911200
-59.62085335,-6.23489100,-1.71621300
-59.61985335,-6.23489100,-1.71911200
-59.61885335,-6.23458600,-1.71621300
-59.61785335,-6.23458600,-1.71911200
-59.61685335,-6.23458600,-1.71911200
-59.61585335,-6.23458600,-1.71621300
-59.61485335,-6.23458600,-1.71621300
-59.61385335,-6.23428100,-1.71911200
-59.61285335,-6.23428100,-1.71911200
-59.61185335,-6.23428100,-1.71911200
-59.61085335,-6.23428100,-1.71911200
-59.60985335,-6.23428100,-1.71621300
-59.60885335,-6.23397600,-1.71911200
-59.60785335,-6.23397600,-1.71911200
-59.60685335,-6.23397600,-1.71621300
-59.60585335,-6.23397600,-1.71621300
-59.60485335,-6.23397600,-1.71621300
-59.60385335,-6.23367100,-1.73055800
-59.60285335,-6.23367100,-1.72491100
-59.60185335,-6.23367100,-1.71911200
-59.60085335,-6.23367100,-1.71621300
-59.59985335,-6.23367100,-1.71911200
-59.59885335,-6.23336600,-1.71621300
-59.59785335,-6.23336600,-1.71621300
-59.59685335,-6.23336600,-1.71911200
-59.59585335,-6.23336600,-1.71911200
-59.59485335,-6.23336600,-1.72201200
-59.59385335,-6.23306000,-1.71621300
-59.59285335,-6.23306000,-1.71911200
-59.59185335,-6.23306000,-1.71331300
-59.59085335,-6.23306000,-1.71621300
-59.58985335,-6.23306000,-1.71621300
-59.58885335,-6.23275500,-1.71621300
-59.58785335,-6.23275500,-1.71911200
-59.58685335,-6.23275500,-1.71911200
-59.58585335,-6.23275500,-1.71621300
-59.58485335,-6.23275500,-1.71621300
-59.58385335,-6.23245000,-1.71621300
-59.58285335,-6.23245000,-1.71911200
-59.58185335,-6.23245000,-1.71621300
-59.58085335,-6.23245000,-1.71621300
-59.57985335,-6.23245000,-1.71331300
-59.57885335,-6.23214400,-1.71621300
-59.57785335,-6.23214400,-1.71911200
-59.57685335,-6.23214400,-1.71911200
-59.57585335,-6.23214400,-1.71621300
-59.57485335,-6.23214400,-1.71911200
-59.57385335,-6.23183900,-1.71621300
-59.57285335,-6.23183900,-1.71621300
-59.57185335,-6.23183900,-1.71911200
-59.57085335,-6.23183900,-1.71621300
-59.56985335,-6.23183900,-1.71621300
-59.56885335,-6.23153400,-1.71911200
-59.56785335,-6.23153400,-1.71621300
-59.56685335,-6.23153400,-1.71331300
-59.56585335,-6.23153400,-1.71911200
-59.56485335,-6.23122900,-1.71621300
-59.56385335,-6.23122900,-1.71621300
-59.56285335,-6.23122900,-1.71331300
-59.56185335,-6.23122900,-1.71621300
-59.56085335,-6.23122900,-1.71331300
-59.55985335,-6.23092400,-1.71621300
-59.55885335,-6.23092400,-1.72491100
-59.55785335,-6.23092400,-1.71621300
-59.55685335,-6.23092400,-1.71621300
-59.55585335,-6.23092400,-1.71911200
-59.55485335,-6.23061800,-1.71621300
-59.55385335,-6.23061800,-1.71621300
-59.55285335,-6.23061800,-1.71621300
-59.55185335,-6.23061800,-1.71911200
-59.55085335,-6.23061800,-1.71621300
-59.54985335,-6.23031300,-1.71621300
-59.54885335,-6.23031300,-1.71621300
-59.54785335,-6.23031300,-1.71911200
-59.54685335,-6.23031300,-1.71621300
-59.54585335,-6.23031300,-1.71621300
-59.54485335,-6.23000800,-1.71621300
-59.54385335,-6.23000800,-1.71331300
-59.54285335,-6.23000800,-1.71621300
-59.54185335,-6.23000800,-1.71621300
-59.54085335,-6.23000800,-1.71621300
-59.53985335,-6.22970300,-1.71331300
-59.53885335,-6.22970300,-1.71621300
-59.53785335,-6.22970300,-1.71621300
-59.53685335,-6.22970300,-1.71621300
-59.53585335,-6.22970300,-1.71331300
-59.53485335,-6.22939700,-1.71911200
-59.53385335,-6.22939700,-1.71621300
-59.53285335,-6.22939700,-1.71621300
-59.53185335,-6.22939700,-1.71911200
-59.53085335,-6.22939700,-1.71621300
-59.52985335,-6.22909300,-1.71621300
-59.52885335,-6.22909300,-1.71621300
-59.52785335,-6.22909300,-1.71331300
-59.52685335,-6.22909300,-1.71621300
-59.52585335,-6.22909300,-1.71331300
-59.52485335,-6.22878700,-1.71621300
-59.52385335,-6.22878700,-1.71621300
-59.52285335,-6.22878700,-1.71621300
-59.52185335,-6.22878700,-1.71621300
-59.52085335,-6.22878700,-1.71621300
-59.51985335,-6.22848200,-1.71621300
-59.51885335,-6.22848200,-1.71331300
-59.51785335,-6.22848200,-1.71621300
-59.51685335,-6.22848200,-1.71331300
-59.51585335,-6.22848200,-1.71911200
-59.51485335,-6.22817700,-1.71331300
-59.51385335,-6.22817700,-1.71621300
-59.51285335,-6.22817700,-1.71911200
-59.51185335,-6.22817700,-1.71621300
-59.51085335,-6.22787100,-1.71621300
-59.50985335,-6.22787100,-1.71621300
-59.50885335,-6.22787100,-1.71621300
-59.50785335,-6.22787100,-1.71331300
-59.50685335,-6.22787100,-1.71621300
-59.50585335,-6.22756600,-1.71331300
-59.50485335,-6.22756600,-1.71331300
-59.50385335,-6.22756600,-1.71331300
-59.50285335,-6.22756600,-1.71331300
-59.50185335,-6.22756600,-1.71621300
-59.50085335,-6.22726100,-1.71621300
-59.49985335,-6.22726100,-1.71621300
-59.49885335,-6.22726100,-1.71621300
-59.49785335,-6.22726100,-1.71331300
-59.49685335,-6.22726100,-1.71331300
-59.49585335,-6.22695600,-1.71331300
-59.49485335,-6.22695600,-1.71331300
-59.49385335,-6.22695600,-1.71331300
-59.49285335,-6.22695600,-1.71331300
-59.49185335,-6.22695600,-1.71621300
-59.49085335,-6.22665100,-1.70461500
-59.48985335,-6.22665100,-1.71041400
-59.48885335,-6.22665100,-1.71331300
-59.48785335,-6.22665100,-1.71621300
-59.48685335,-6.22665100,-1.71041400
-59.48585335,-6.22634600,-1.71331300
-59.48485335,-6.22634600,-1.71331300
-59.48385335,-6.22634600,-1.71331300
-59.48285335,-6.22634600,-1.71331300
-59.48185335,-6.22634600,-1.71331300
-59.48085335,-6.22604000,-1.71621300
-59.47985335,-6.22604000,-1.71331300
-59.47885335,-6.22604000,-1.71331300
-59.47785335,-6.22604000,-1.71331300
-59.47685335,-6.22604000,-1.71331300
-59.47585335,-6.22573500,-1.71331300
-59.47485335,-6.22573500,-1.71331300
-59.47385335,-6.22573500,-1.71331300
-59.47285335,-6.22573500,-1.71041400
-59.47185335,-6.22543000,-1.71331300
-59.47085335,-6.22543000,-1.71331300
-59.46985335,-6.22543000,-1.71331300
-59.46885335,-6.22543000,-1.71041400
-59.46785335,-6.22543000,-1.72491100
-59.46685335,-6.22512400,-1.71621300
-59.46585335,-6.22512400,-1.71331300
-59.46485335,-6.22512400,-1.71041400
-59.46385335,-6.22512400,-1.71041400
-59.46285335,-6.22512400,-1.71331300
-59.46185335,-6.22482000,-1.71041400
-59.46085335,-6.22482000,-1.71331300
-59.45985335,-6.22482000,-1.71331300
-59.45885335,-6.22482000,-1.71331300
-59.45785335,-6.22482000,-1.71331300
-59.45685335,-6.22451400,-1.71331300
-59.45585335,-6.22451400,-1.71331300
-59.45485335,-6.22451400,-1.71331300
-59.45385335,-6.22451400,-1.71331300
-59.45285335,-6.22451400,-1.71331300
-59.45185335,-6.22420900,-1.71331300
-59.45085335,-6.22420900,-1.71621300
-59.44985335,-6.22420900,-1.71041400
-59.44885335,-6.22420900,-1.71331300
-59.44785335,-6.22390400,-1.71331300
-59.44685335,-6.22390400,-1.71621300
-59.44585335,-6.22390400,-1.71911200
-59.44485335,-6.22390400,-1.71331300
-59.44385335,-6.22390400,-1.71041400
-59.44285335,-6.22359800,-1.71331300
-59.44185335,-6.22359800,-1.71621300
-59.44085335,-6.22359800,-1.71331300
-59.43985335,-6.22359800,-1.71331300
-59.43885335,-6.22359800,-1.71621300
-59.43785335,-6.22329400,-1.71331300
-59.43685335,-6.22329400,-1.71041400
-59.43585335,-6.22329400,-1.71041400
-59.43485335,-6.22329400,-1.71621300
-59.43385335,-6.22329400,-1.71041400
-59.43285335,-6.22298800,-1.71331300
-59.43185335,-6.22298800,-1.71041400
-59.43085335,-6.22298800,-1.71041400
-59.42985335,-6.22298800,-1.71331300
-59.42885335,-6.22268300,-1.71331300
-59.42785335,-6.22268300,-1.71331300
-59.42685335,-6.22268300,-1.71331300
-59.42585335,-6.22268300,-1.71331300
-59.42485335,-6.22268300,-1.71331300
-59.42385335,-6.22237800,-1.71041400
-59.42285335,-6.22237800,-1.71331300
-59.42185335,-6.22237800,-1.70751400
-59.42085335,-6.22237800,-1.71331300
-59.41985335,-6.22237800,-1.71331300
-59.41885335,-6.22207300,-1.71331300
-59.41785335,-6.22207300,-1.71331300
-59.41685335,-6.22207300,-1.71331300
-59.41585335,-6.22207300,-1.71041400
-59.41485335,-6.22207300,-1.71331300
-59.41385335,-6.22176700,-1.71331300
-59.41285335,-6.22176700,-1.71041400
-59.41185335,-6.22176700,-1.71331300
-59.41085335,-6.22176700,-1.71041400
-59.40985335,-6.22146200,-1.71041400
-59.40885335,-6.22146200,-1.71331300
-59.40785335,-6.22146200,-1.71331300
-59.40685335,-6.22146200,-1.70751400
-59.40585335,-6.22146200,-1.71041400
-59.40485335,-6.22115700,-1.71041400
-59.40385335,-6.22115700,-1.71041400
-59.40285335,-6.22115700,-1.71041400
-59.40185335,-6.22115700,-1.71041400
-59.40085335,-6.22115700,-1.71911200
-59.39985335,-6.22085100,-1.71331300
-59.39885335,-6.22085100,-1.71041400
-59.39785335,-6.22085100,-1.71041400
-59.39685335,-6.22085100,-1.71041400
-59.39585335,-6.22085100,-1.71041400
-59.39485335,-6.22054700,-1.71041400
-59.39385335,-6.22054700,-1.71041400
-59.39285335,-6.22054700,-1.71041400
-59.39185335,-6.22054700,-1.71041400
-59.39085335,-6.22024100,-1.71041400
-59.38985335,-6.22024100,-1.71331300
-59.38885335,-6.22024100,-1.71331300
-59.38785335,-6.22024100,-1.71331300
-59.38685335,-6.22024100,-1.71041400
-59.38585335,-6.21993600,-1.70751400
-59.38485335,-6.21993600,-1.70751400
-59.38385335,-6.21993600,-1.71331300
-59.38285335,-6.21993600,-1.71041400
-59.38185335,-6.21993600,-1.71041400
-59.38085335,-6.21963100,-1.71041400
-59.37985335,-6.21963100,-1.71041400
-59.37885335,-6.21963100,-1.70751400
-59.37785335,-6.21963100,-1.70751400
-59.37685335,-6.21932600,-1.71621300
-59.37585335,-6.21932600,-1.71041400
-59.37485335,-6.21932600,-1.70751400
-59.37385335,-6.21932600,-1.71041400
-59.37285335,-6.21932600,-1.71041400
-59.37185335,-6.21902000,-1.70751400
-59.37085335,-6.21902000,-1.71041400
-59.36985335,-6.21902000,-1.70751400
-59.36885335,-6.21902000,-1.71041400
-59.36785335,-6.21902000,-1.71041400
-59.36685335,-6.21871500,-1.71041400
-59.36585335,-6.21871500,-1.71041400
-59.36485335,-6.21871500,-1.71041400
-59.36385335,-6.21871500,-1.71041400
-59.36285335,-6.21871500,-1.70751400
-59.36185335,-6.21841000,-1.71331300
-59.36085335,-6.21841000,-1.71041400
-59.35985335,-6.21841000,-1.71041400
-59.35885335,-6.21841000,-1.71041400
-59.35785335,-6.21810500,-1.71041400
-59.35685335,-6.21810500,-1.71331300
-59.35585335,-6.21810500,-1.71331300
-59.35485335,-6.21810500,-1.71331300
-59.35385335,-6.21810500,-1.70461500
-59.35285335,-6.21780000,-1.71041400
-59.35185335,-6.21780000,-1.70751400
-59.35085335,-6.21780000,-1.70461500
-59.34985335,-6.21780000,-1.71041400
-59.34885335,-6.21780000,-1.71041400
-59.34785335,-6.21749400,-1.71041400
-59.34685335,-6.21749400,-1.71041400
-59.34585335,-6.21749400,-1.70751400
-59.34485335,-6.21749400,-1.71041400
-59.34385335,-6.21718900,-1.71041400
-59.34285335,-6.21718900,-1.71041400
-59.34185335,-6.21718900,-1.70751400
-59.34085335,-6.21718900,-1.71041400
-59.33985335,-6.21718900,-1.70751400
