Time,Channel A,Channel B
(ms),(mV),(V)

-60.00255176,-3.85972400,-1.72765800
-60.00155176,-3.85972400,-1.73055800
-60.00055176,-3.86002900,-1.73055800
-59.99955176,-3.86002900,-1.72491100
-59.99855176,-3.86002900,-1.72765800
-59.99755176,-3.86002900,-1.73055800
-59.99655176,-3.86002900,-1.73055800
-59.99555176,-3.86033400,-1.73055800
-59.99455176,-3.86033400,-1.72765800
-59.99355176,-3.86033400,-1.73055800
-59.99255176,-3.86033400,-1.72765800
-59.99155176,-3.86063900,-1.72765800
-59.99055176,-3.86063900,-1.72491100
-59.98955176,-3.86063900,-1.72765800
-59.98855176,-3.86063900,-1.73055800
-59.98755176,-3.86063900,-1.73055800
-59.98655176,-3.86094500,-1.72765800
-59.98555176,-3.86094500,-1.72765800
-59.98455176,-3.86094500,-1.72765800
-59.98355176,-3.86094500,-1.73055800
-59.98255176,-3.86125000,-1.72765800
-59.98155176,-3.86125000,-1.72765800
-59.98055176,-3.86125000,-1.72765800
-59.97955176,-3.86125000,-1.72765800
-59.97855176,-3.86125000,-1.72765800
-59.97755176,-3.86155500,-1.73055800
-59.97655176,-3.86155500,-1.72491100
-59.97555176,-3.86155500,-1.72765800
-59.97455176,-3.86155500,-1.73055800
-59.97355176,-3.86186000,-1.73055800
-59.97255176,-3.86186000,-1.72491100
-59.97155176,-3.86186000,-1.73055800
-59.97055176,-3.86186000,-1.73055800
-59.96955176,-3.86216600,-1.71911200
-59.96855176,-3.86216600,-1.72201200
-59.96755176,-3.86216600,-1.73055800
-59.96655176,-3.86216600,-1.72765800
-59.96555176,-3.86216600,-1.72765800
-59.96455176,-3.86247100,-1.72765800
-59.96355176,-3.86247100,-1.72765800
-59.96255176,-3.86247100,-1.72765800
-59.96155176,-3.86247100,-1.72765800
-59.96055176,-3.86277600,-1.73055800
-59.95955176,-3.86277600,-1.72765800
-59.95855176,-3.86277600,-1.73055800
-59.95755176,-3.86277600,-1.72765800
-59.95655176,-3.86277600,-1.72765800
-59.95555176,-3.86308100,-1.73055800
-59.95455176,-3.86308100,-1.72765800
-59.95355176,-3.86308100,-1.72765800
-59.95255176,-3.86308100,-1.72765800
-59.95155176,-3.86338600,-1.72765800
-59.95055176,-3.86338600,-1.72765800
-59.94955176,-3.86338600,-1.72765800
-59.94855176,-3.86338600,-1.73055800
-59.94755176,-3.86338600,-1.72765800
-59.94655176,-3.86369200,-1.74215600
-59.94555176,-3.86369200,-1.73055800
-59.94455176,-3.86369200,-1.72765800
-59.94355176,-3.86369200,-1.72765800
-59.94255176,-3.86399700,-1.72491100
-59.94155176,-3.86399700,-1.72765800
-59.94055176,-3.86399700,-1.72491100
-59.93955176,-3.86399700,-1.72765800
-59.93855176,-3.86399700,-1.72765800
-59.93755176,-3.86430200,-1.72765800
-59.93655176,-3.86430200,-1.72765800
-59.93555176,-3.86430200,-1.72765800
-59.93455176,-3.86430200,-1.72765800
-59.93355176,-3.86460700,-1.72765800
-59.93255176,-3.86460700,-1.72491100
-59.93155176,-3.86460700,-1.72765800
-59.93055176,-3.86460700,-1.72765800
-59.92955176,-3.86491300,-1.72765800
-59.92855176,-3.86491300,-1.72765800
-59.92755176,-3.86491300,-1.72491100
-59.92655176,-3.86491300,-1.72765800
-59.92555176,-3.86491300,-1.72765800
-59.92455176,-3.86521700,-1.72491100
-59.92355176,-3.86521700,-1.71621300
-59.92255176,-3.86521700,-1.73055800
-59.92155176,-3.86521700,-1.72491100
-59.92055176,-3.86552300,-1.72491100
-59.91955176,-3.86552300,-1.72765800
-59.91855176,-3.86552300,-1.72765800
-59.91755176,-3.86552300,-1.72765800
-59.91655176,-3.86552300,-1.72765800
-59.91555176,-3.86582800,-1.72491100
-59.91455176,-3.86582800,-1.72765800
-59.91355176,-3.86582800,-1.72765800
-59.91255176,-3.86582800,-1.72491100
-59.91155176,-3.86613300,-1.72765800
-59.91055176,-3.86613300,-1.72765800
-59.90955176,-3.86613300,-1.72765800
-59.90855176,-3.86613300,-1.72491100
-59.90755176,-3.86643900,-1.72491100
-59.90655176,-3.86643900,-1.72491100
-59.90555176,-3.86643900,-1.72491100
-59.90455176,-3.86643900,-1.72765800
-59.90355176,-3.86643900,-1.72765800
-59.90255176,-3.86674400,-1.72491100
-59.90155176,-3.86674400,-1.72765800
-59.90055176,-3.86674400,-1.72765800
-59.89955176,-3.86674400,-1.72765800
-59.89855176,-3.86704900,-1.72765800
-59.89755176,-3.86704900,-1.72765800
-59.89655176,-3.86704900,-1.72491100
-59.89555176,-3.86704900,-1.72491100
-59.89455176,-3.86704900,-1.72491100
-59.89355176,-3.86735400,-1.72765800
-59.89255176,-3.86735400,-1.72765800
-59.89155176,-3.86735400,-1.72491100
-59.89055176,-3.86735400,-1.72765800
-59.88955176,-3.86765900,-1.72765800
-59.88855176,-3.86765900,-1.72765800
-59.88755176,-3.86765900,-1.72765800
-59.88655176,-3.86765900,-1.72491100
-59.88555176,-3.86796500,-1.72491100
-59.88455176,-3.86796500,-1.72491100
-59.88355176,-3.86796500,-1.72491100
-59.88255176,-3.86796500,-1.72201200
-59.88155176,-3.86796500,-1.72491100
-59.88055176,-3.86827000,-1.72491100
-59.87955176,-3.86827000,-1.72765800
-59.87855176,-3.86827000,-1.72491100
-59.87755176,-3.86827000,-1.72491100
-59.87655176,-3.86857500,-1.72201200
-59.87555176,-3.86857500,-1.72491100
-59.87455176,-3.86857500,-1.72765800
-59.87355176,-3.86857500,-1.72765800
-59.87255176,-3.86857500,-1.72765800
-59.87155176,-3.86888000,-1.72765800
-59.87055176,-3.86888000,-1.72491100
-59.86955176,-3.86888000,-1.72491100
-59.86855176,-3.86888000,-1.72491100
-59.86755176,-3.86918500,-1.72491100
-59.86655176,-3.86918500,-1.72765800
-59.86555176,-3.86918500,-1.72765800
-59.86455176,-3.86918500,-1.72491100
-59.86355176,-3.86949100,-1.72491100
-59.86255176,-3.86949100,-1.72491100
-59.86155176,-3.86949100,-1.72765800
-59.86055176,-3.86949100,-1.72491100
-59.85955176,-3.86949100,-1.72765800
-59.85855176,-3.86979600,-1.72491100
-59.85755176,-3.86979600,-1.72491100
-59.85655176,-3.86979600,-1.72765800
-59.85555176,-3.86979600,-1.72765800
-59.85455176,-3.87010100,-1.72765800
-59.85355176,-3.87010100,-1.72491100
