Time,Channel A,Channel B
(ms),(mV),(V)

-48.13292544,0.28506900,-1.31592600
-48.13192544,0.28506900,-1.31882500
-48.13092544,0.28506900,-1.31592600
-48.12992544,0.28476370,-1.31592600
-48.12892544,0.28476370,-1.31302600
-48.12792544,0.28476370,-1.31592600
-48.12692544,0.28476370,-1.31302600
-48.12592544,0.28476370,-1.31302600
-48.12492544,0.28445850,-1.31592600
-48.12392544,0.28445850,-1.31592600
-48.12292544,0.28445850,-1.31592600
-48.12192544,0.28445850,-1.31302600
-48.12092544,0.28445850,-1.31592600
-48.11992544,0.28415330,-1.31592600
-48.11892544,0.28415330,-1.31592600
-48.11792544,0.28415330,-1.31882500
-48.11692544,0.28415330,-1.31012700
-48.11592544,0.28415330,-1.31592600
-48.11492544,0.28384810,-1.31592600
-48.11392544,0.28384810,-1.31302600
-48.11292544,0.28384810,-1.31012700
-48.11192544,0.28384810,-1.31882500
-48.11092544,0.28384810,-1.31302600
-48.10992544,0.28354290,-1.31592600
-48.10892544,0.28354290,-1.31592600
-48.10792544,0.28354290,-1.31592600
-48.10692544,0.28354290,-1.31592600
-48.10592544,0.28354290,-1.31302600
-48.10492544,0.28323770,-1.31592600
-48.10392544,0.28323770,-1.31012700
-48.10292544,0.28323770,-1.31302600
-48.10192544,0.28323770,-1.31592600
-48.10092544,0.28293250,-1.31302600
-48.09992544,0.28293250,-1.31302600
-48.09892544,0.28293250,-1.31302600
-48.09792544,0.28293250,-1.31302600
-48.09692544,0.28293250,-1.31302600
-48.09592544,0.28262730,-1.31882500
-48.09492544,0.28262730,-1.31012700
-48.09392544,0.28262730,-1.31302600
-48.09292544,0.28262730,-1.31302600
-48.09192544,0.28262730,-1.31012700
-48.09092544,0.28232200,-1.31302600
-48.08992544,0.28232200,-1.31302600
-48.08892544,0.28232200,-1.31302600
-48.08792544,0.28232200,-1.31302600
-48.08692544,0.28232200,-1.31302600
-48.08592544,0.28201680,-1.31302600
-48.08492544,0.28201680,-1.31012700
-48.08392544,0.28201680,-1.31592600
-48.08292544,0.28201680,-1.31302600
-48.08192544,0.28201680,-1.31302600
-48.08092544,0.28171160,-1.31302600
-48.07992544,0.28171160,-1.31302600
-48.07892544,0.28171160,-1.31302600
-48.07792544,0.28171160,-1.31302600
-48.07692544,0.28171160,-1.31302600
-48.07592544,0.28140640,-1.31302600
-48.07492544,0.28140640,-1.31592600
-48.07392544,0.28140640,-1.31592600
-48.07292544,0.28140640,-1.31012700
-48.07192544,0.28140640,-1.31302600
-48.07092544,0.28110120,-1.31302600
-48.06992544,0.28110120,-1.31012700
-48.06892544,0.28110120,-1.31302600
-48.06792544,0.28110120,-1.31302600
-48.06692544,0.28110120,-1.31012700
-48.06592544,0.28079600,-1.31592600
-48.06492544,0.28079600,-1.31302600
-48.06392544,0.28079600,-1.31012700
-48.06292544,0.28079600,-1.31302600
-48.06192544,0.28079600,-1.31302600
-48.06092544,0.28049080,-1.31012700
-48.05992544,0.28049080,-1.31012700
-48.05892544,0.28049080,-1.31302600
-48.05792544,0.28049080,-1.31302600
-48.05692544,0.28049080,-1.31302600
-48.05592544,0.28018560,-1.31302600
-48.05492544,0.28018560,-1.31302600
-48.05392544,0.28018560,-1.31302600
-48.05292544,0.28018560,-1.31012700
-48.05192544,0.28018560,-1.31012700
-48.05092544,0.27988030,-1.30432800
-48.04992544,0.27988030,-1.30722700
-48.04892544,0.27988030,-1.31012700
-48.04792544,0.27988030,-1.31012700
-48.04692544,0.27988030,-1.31012700
-48.04592544,0.27957510,-1.31302600
-48.04492544,0.27957510,-1.31592600
-48.04392544,0.27957510,-1.31302600
-48.04292544,0.27957510,-1.31012700
-48.04192544,0.27957510,-1.31012700
-48.04092544,0.27926990,-1.31012700
-48.03992544,0.27926990,-1.31302600
-48.03892544,0.27926990,-1.31592600
-48.03792544,0.27926990,-1.31302600
