Time,Channel A,Channel B
(ms),(mV),(V)

-60.00285335,2.21035300,-1.72765800
-60.00185335,2.21035300,-1.73055800
-60.00085335,2.21035300,-1.73345700
-59.99985335,2.21035300,-1.73055800
-59.99885335,2.21035300,-1.73345700
-59.99785335,2.21035300,-1.73345700
-59.99685335,2.21035300,-1.73345700
-59.99585335,2.21035300,-1.73345700
-59.99485335,2.21035300,-1.73055800
-59.99385335,2.21035300,-1.73345700
-59.99285335,2.21035300,-1.73345700
-59.99185335,2.21035300,-1.73055800
-59.99085335,2.21035300,-1.73055800
-59.98985335,2.21035300,-1.73925700
-59.98885335,2.21035300,-1.73635700
-59.98785335,2.21035300,-1.73345700
-59.98685335,2.21035300,-1.73345700
-59.98585335,2.21035300,-1.73055800
-59.98485335,2.21035300,-1.73055800
-59.98385335,2.21035300,-1.73345700
-59.98285335,2.21035300,-1.73055800
-59.98185335,2.21035300,-1.73055800
-59.98085335,2.21035300,-1.73055800
-59.97985335,2.21035300,-1.73055800
-59.97885335,2.21035300,-1.73055800
-59.97785335,2.21035300,-1.73055800
-59.97685335,2.21035300,-1.73055800
-59.97585335,2.21035300,-1.73055800
-59.97485335,2.21035300,-1.73345700
-59.97385335,2.21035300,-1.73345700
-59.97285335,2.21035300,-1.73055800
-59.97185335,2.21035300,-1.73055800
-59.97085335,2.21035300,-1.73055800
-59.96985335,2.21035300,-1.73345700
-59.96885335,2.21035300,-1.73635700
-59.96785335,2.21035300,-1.73635700
-59.96685335,2.21035300,-1.72765800
-59.96585335,2.21035300,-1.73345700
-59.96485335,2.21035300,-1.73055800
-59.96385335,2.21035300,-1.73345700
-59.96285335,2.21035300,-1.73055800
-59.96185335,2.21035300,-1.73345700
-59.96085335,2.21035300,-1.73055800
-59.95985335,2.21035300,-1.73345700
-59.95885335,2.21035300,-1.73055800
-59.95785335,2.21035300,-1.73345700
-59.95685335,2.21035300,-1.73345700
-59.95585335,2.21035300,-1.73055800
-59.95485335,2.21035300,-1.73055800
-59.95385335,2.21035300,-1.73055800
-59.95285335,2.21035300,-1.73345700
-59.95185335,2.21035300,-1.72765800
-59.95085335,2.21035300,-1.73055800
-59.94985335,2.21035300,-1.73055800
-59.94885335,2.21035300,-1.72765800
-59.94785335,2.21035300,-1.73055800
-59.94685335,2.21035300,-1.73345700
-59.94585335,2.21035300,-1.72201200
-59.94485335,2.21035300,-1.72201200
-59.94385335,2.21035300,-1.72765800
-59.94285335,2.21035300,-1.73055800
-59.94185335,2.21035300,-1.73055800
-59.94085335,2.21035300,-1.73055800
-59.93985335,2.21035300,-1.73055800
-59.93885335,2.21004700,-1.73055800
-59.93785335,2.21004700,-1.72491100
-59.93685335,2.21004700,-1.72765800
-59.93585335,2.21004700,-1.72765800
-59.93485335,2.21004700,-1.73055800
-59.93385335,2.21004700,-1.73055800
-59.93285335,2.21004700,-1.72765800
-59.93185335,2.21004700,-1.73055800
-59.93085335,2.21004700,-1.72765800
-59.92985335,2.21004700,-1.72765800
-59.92885335,2.21004700,-1.73055800
-59.92785335,2.21004700,-1.72765800
-59.92685335,2.21004700,-1.73055800
-59.92585335,2.21004700,-1.72765800
-59.92485335,2.21004700,-1.73055800
-59.92385335,2.21004700,-1.72765800
-59.92285335,2.21004700,-1.74215600
-59.92185335,2.21004700,-1.73055800
-59.92085335,2.21004700,-1.73055800
-59.91985335,2.21004700,-1.72765800
-59.91885335,2.21004700,-1.73055800
-59.91785335,2.21004700,-1.72765800
-59.91685335,2.21004700,-1.73055800
-59.91585335,2.21004700,-1.73055800
-59.91485335,2.21004700,-1.73055800
-59.91385335,2.21004700,-1.73055800
-59.91285335,2.21004700,-1.72765800
-59.91185335,2.21004700,-1.72765800
-59.91085335,2.21004700,-1.73055800
-59.90985335,2.21004700,-1.72765800
-59.90885335,2.21004700,-1.73055800
-59.90785335,2.21004700,-1.73055800
-59.90685335,2.21004700,-1.72765800
-59.90585335,2.21004700,-1.72765800
-59.90485335,2.21004700,-1.72765800
-59.90385335,2.21004700,-1.72765800
-59.90285335,2.21004700,-1.73055800
-59.90185335,2.21004700,-1.73345700
-59.90085335,2.21004700,-1.72765800
-59.89985335,2.21004700,-1.72491100
-59.89885335,2.21004700,-1.72765800
-59.89785335,2.21004700,-1.72765800
-59.89685335,2.21004700,-1.73055800
-59.89585335,2.21004700,-1.73055800
-59.89485335,2.21004700,-1.72765800
-59.89385335,2.21004700,-1.72765800
-59.89285335,2.21004700,-1.72765800
-59.89185335,2.21004700,-1.72765800
-59.89085335,2.21004700,-1.72491100
-59.88985335,2.21004700,-1.72765800
-59.88885335,2.21004700,-1.73055800
-59.88785335,2.21004700,-1.72765800
-59.88685335,2.21004700,-1.72765800
-59.88585335,2.21004700,-1.72765800
-59.88485335,2.21004700,-1.72765800
-59.88385335,2.21004700,-1.73055800
-59.88285335,2.21004700,-1.73055800
-59.88185335,2.21004700,-1.73055800
-59.88085335,2.21004700,-1.72765800
-59.87985335,2.21004700,-1.73055800
-59.87885335,2.20974200,-1.72765800
-59.87785335,2.20974200,-1.72491100
-59.87685335,2.20974200,-1.72765800
-59.87585335,2.20974200,-1.72765800
-59.87485335,2.20974200,-1.73055800
-59.87385335,2.20974200,-1.72765800
-59.87285335,2.20974200,-1.72765800
-59.87185335,2.20974200,-1.72765800
-59.87085335,2.20974200,-1.73055800
-59.86985335,2.20974200,-1.73055800
-59.86885335,2.20974200,-1.72765800
-59.86785335,2.20974200,-1.72765800
-59.86685335,2.20974200,-1.73055800
-59.86585335,2.20974200,-1.73055800
-59.86485335,2.20974200,-1.73055800
-59.86385335,2.20974200,-1.72765800
-59.86285335,2.20974200,-1.72765800
-59.86185335,2.20974200,-1.72765800
-59.86085335,2.20974200,-1.72765800
-59.85985335,2.20974200,-1.72765800
-59.85885335,2.20974200,-1.72491100
-59.85785335,2.20974200,-1.72765800
-59.85685335,2.20974200,-1.72491100
-59.85585335,2.20974200,-1.72765800
-59.85485335,2.20974200,-1.72201200
-59.85385335,2.20974200,-1.72765800
-59.85285335,2.20974200,-1.72765800
-59.85185335,2.20974200,-1.73055800
-59.85085335,2.20974200,-1.72765800
-59.84985335,2.20974200,-1.73055800
-59.84885335,2.20974200,-1.73055800
-59.84785335,2.20974200,-1.72765800
-59.84685335,2.20974200,-1.73055800
